channel_F4_power_8_12_abs,channel_F7_PL_1ch,channel_F7_petrosyan,channel_FC5_median,channel_FC6_PL_1ch,channel_FC6_freq_mean_alpha,channel_FC6_lyap_r,channel_FC6_power_8_12_abs,channel_O1_lyap_r,channel_O2_Hig,channel_O2_first_der,channel_O2_samp_entropy,channel_O2_second_der,channel_O2_wvlt_gamma,channel_P8_PE,channel_T8_lyap_r,channel_T8_spec_entropy,arousal
0.15819825256708153,49,1.0162864834329366,0.02858388572256887,13,0.01566176773134448,0.04607122751106902,0.1519371576431085,0.04522935716729407,1.5896723981743004,3.463042404347002,0.10416755640530327,4.4304719984240375,69455.55509468238,3.7701136942941607,0.040215455230913584,9.945818660331025,7.23
0.18184159373813447,87,1.0160298535068868,0.0640426853837539,17,0.003378351077463404,0.04815228801024592,0.16113092837064988,0.04831546948368396,1.50135059624448,3.349735687007013,0.12367200960804825,4.632530667491883,90606.85485977434,3.847960260333864,0.04268990943306365,9.8515255272049,7.17
0.17123113668456014,22,1.0178316582035505,0.09082617025796624,0,0.016826667056564673,0.04163860898268845,0.17237905360426614,0.04824566088224723,1.6965457835248128,7.1870758928628815,0.2343974005767464,8.125155539976658,193107.6779724393,3.913232873119453,0.03633838053669148,,8.26
0.15860119180974344,48,1.0172204148657231,0.09901796380251048,86,0.012638084680511157,0.04618432683155955,0.15694313175217545,0.04824563811596182,1.7011658206031948,7.115421554221418,0.29239511937268825,7.901781634928078,163158.28010547016,3.8893714397824484,0.03768500175585743,9.924486642318794,9.0
0.16543430117043825,17,1.0162963449523117,0.046447547688813866,49,0.002700716867549632,0.04701892110638159,0.16521954082564394,0.04745565652847294,1.5549409740267972,4.028839603966702,0.10308099116391843,5.113664267439017,94896.47499381805,3.892166506246499,0.046271784502760836,9.889502648932034,7.09
0.1691755947790636,50,1.0176118998104888,0.0016491818042106974,49,0.004461231816054244,0.04650266582804519,0.15832950597263948,0.04354704262917496,1.8217096780502704,6.7809855480894194,0.6501403899713656,7.242358237896003,105735.09338698618,3.875713658683831,0.030828214560467825,9.960087521114646,8.15
0.15515212630043965,14,1.016108863873691,0.03822878297553434,47,0.002551382021485973,0.043843611499719416,0.18063919763975453,0.048219976747842716,1.6404997101835432,3.6853731667964715,0.18278471658202247,4.636329345662675,59791.80858048048,3.8107184795684304,0.03765163820752632,9.891928242342463,7.04
0.16121962726434766,0,1.016709938081252,0.04288517795973759,9,0.0053163533733453176,0.04759128712173692,0.16615625675434084,0.044338371042619534,1.6661992084162127,5.1626044072324815,0.20027941064851595,6.091835525021801,97473.64857534577,3.823135039858905,0.041104823455475815,9.912212995457061,8.86
0.17679938766721676,0,1.019056350014133,-0.0395922489960987,49,0.006834120301635662,0.0398836926410072,0.1418616492686089,0.04613396861499428,1.5805650150723851,4.623503177136913,0.06343866403947185,5.742531562409633,106455.10415392238,3.9354260517490594,0.0584113348971356,10.349266162741314,7.28
0.15879728965246398,5,1.0168229831556392,0.041507468124816205,83,0.002289803019366652,0.045977633429649216,0.1646486317188655,0.04411153291401102,1.7223709533747424,5.844409702060701,0.308587947555913,6.601172372285881,107576.69082941343,3.909177516929497,0.04004131241848592,9.983609000418168,7.35
0.15750865894142985,72,1.0156539780320477,-0.06819687639062844,64,0.007516111337351939,0.04711901361780958,0.1948802947122724,0.04705574951673812,1.6461676938842742,3.949720625763223,0.20016084948121088,4.868114609517964,71649.65416412735,3.858057128377596,0.04779854981872679,9.96539994448627,3.88
0.1880876334795176,84,1.015058541363547,-0.011168469372057177,49,0.001778027017450889,0.04216875799915238,0.1957549069686652,0.04832815111131603,1.6776697819374946,2.905368716940233,0.2209923417661364,3.7777931932462105,35657.964905733796,3.9594098675518286,0.04090272376411835,9.734957838336374,1.36
0.16098066754778256,79,1.0150038396091758,-0.046024496230396256,3,0.006648633431551685,0.04137490632241228,0.1650651540159879,0.04871904132957748,1.592567371623096,3.325004708271018,0.2752876574289758,4.4487986824969745,68378.92162220803,3.910877282259562,0.043378122856742515,9.821328541936133,2.08
0.18869006473425576,22,1.018270204255626,0.06759610691382156,49,0.011604252216354798,0.04130438566207882,0.16641837373884766,0.04665422977361471,1.7171561745372843,6.1133692695834565,0.12181344996620595,6.901050880453536,115451.73081901165,3.937289246691008,0.04472552493102575,9.9838745486122,3.03
0.1553124854094891,79,1.0155697699587267,0.07115192687416849,49,0.011959611539157634,0.04718663298097772,0.19984996958426154,0.048198581458930766,1.6939551847295145,4.302295008401188,0.20471788951179665,5.158787137424804,69207.2032292632,3.863726522550422,0.03854993746271184,9.836336136080742,2.28
0.1749631926625059,20,1.0199202049500324,0.016834299671509508,18,0.005188036394254997,0.03815789431856385,0.16531290263409046,0.04609241387001559,1.6154998304096173,3.662452149989612,0.10281375843754154,4.725865740628869,59200.80173134199,3.7832714172298174,0.011528526986395478,10.582970158139327,3.81
0.16848547944635348,22,1.0159853916648345,0.10404805617877666,23,0.0032665569135258885,0.0435983737309773,0.14951955389094018,0.049963995567838135,1.6153167573746747,3.466371649094586,0.3416390866315264,4.483409292075428,58391.52615756531,3.8813395048481913,0.04951260299013376,9.73437152945524,2.28
0.17047620307353314,49,1.0170488155236093,-0.004058406745343968,24,0.003813232087907351,0.044744008107292996,0.17554617967410024,0.03743063907926982,1.6045717117005793,3.7658176417446265,0.21425501734415306,4.7201948567882015,66605.0009316362,3.6787200549190353,0.03977400043554467,9.863900093261238,2.06
0.14497811945417086,79,1.0160594873287123,-0.04374641471049824,77,0.02369744394139171,0.04584882071143714,0.1637974388494708,0.050674030386415686,1.573140999477494,3.5984097283263083,0.1537507647421676,4.780942697902969,76910.36763332471,3.8991670881796914,0.04672993027177976,9.731640197635574,2.9
0.16848781042131947,83,1.0158222507129049,0.06893570223991885,0,0.0010670658831783493,0.043344561677229984,0.13770365344576574,0.0499798412609818,1.5466547309548964,3.5507034726827884,0.2528812656347785,4.811925182208132,79425.02167050351,3.946507356355102,0.04244632449066424,9.712441514852904,2.31
0.17169168025652268,90,1.0171125755528525,0.037540273482821185,72,0.0038794423589107257,0.04078751807716876,0.17001350678001034,0.04166719250212942,1.6334631727130375,3.3689670169690764,0.1683580962598829,4.266826493307693,59039.00813979707,3.825145585195985,0.04170683475962852,9.687767533125976,3.33
0.1709453817352516,10,1.0175630205065052,0.08546152882031954,92,0.0038429591510588577,0.04286955699586025,0.17551885818055746,0.0481998206977558,1.6518244130148108,4.037091014988311,0.19593393308033244,4.945367319664552,73256.18143033262,3.67588905704024,0.04110390470738993,9.90474961935508,3.24
0.13861864770588542,92,1.0170586265396735,0.0769070515560466,61,0.002685807073847041,0.045490967958493424,0.11494084998027587,0.04871688498590235,1.7029485619541185,3.644406790799057,0.17975924341687916,4.387357001185667,46168.377724675636,3.893028610653343,0.04479371506468699,9.857505399376645,5.1
0.1845217009072415,6,1.018041346869122,0.06109837461560307,49,0.08539698508603671,0.01217717753874297,0.1801516513811064,0.011922818379854415,1.4161015688709084,8.010476796081736,0.16898342309559822,10.650807503078044,870779.622123147,3.3799471105948533,0.013449273173800944,8.014138410199324,9.0
0.15897988795047024,0,1.0187317180031217,-0.04027081957728529,49,0.00924095891600873,0.01378632597499537,0.16002911631133435,0.008821311806732715,1.335909746852623,9.511935171461918,0.10646774483507288,13.253436965968776,1459730.9395509656,3.790167479522125,0.009939217549449942,,8.01
0.16387230888356194,49,1.0189643619077766,0.02242838571880823,49,0.07048884823317753,0.011905220355627572,0.1775961880631578,0.010360520524798716,1.4298113106803148,7.840797709878695,0.1597279462622101,10.20682342516025,829347.7632716312,3.5144403546932543,0.010664769226649959,8.19449235180502,9.0
0.17429839567876634,49,1.0165180560268938,0.11822491173872444,49,0.08693682204204359,0.01721750822934225,0.17122132271713655,0.015607073693905231,1.341907682595447,6.600547459070034,0.12464865990466888,9.503203570471802,973774.6523938479,3.2000620007361853,0.016646118115896967,8.067927453449988,6.05
0.1370073376233232,0,1.0170684369080258,-0.10626794099662824,49,0.04755028851660768,0.015569254425336698,0.15131535220743367,0.014567668482942315,1.3665786995987326,7.630601831369447,0.12164650231442073,10.485076601169986,1039461.0583314742,3.760682151127537,0.01424939519650236,7.946950109596531,5.04
0.15231412335143316,73,1.0178072566222185,-0.28186214701574497,5,0.07371807630688769,0.013931369942587913,0.1625161280621732,0.0162635825535036,1.4323846232081872,13.925482764821036,0.23384497380046435,18.235384005937053,1653609.960620169,3.7095476699299104,0.01606294502402247,8.110985492756322,5.0
0.14430315007108802,24,1.0187802154087078,-0.10542440372717744,76,0.04160647512818192,0.0131627453996038,0.13452539176566505,0.011763489993113323,1.5736081989825974,11.43213037079051,0.2860722697989981,13.685024949202736,778674.8528770438,3.6498249278777553,0.011527682646265506,8.594576165683524,4.96
0.16070576615829468,45,1.0195685094056692,0.10951605964832344,49,0.03515934554064451,0.010210666656494064,0.1506955941558557,0.009268655998679123,1.425124136185512,8.347373885350803,0.145661376317751,10.93000647242825,945417.1719837913,3.07267969772789,0.010786568935238244,8.318517430314527,9.0
0.17075936529525854,94,1.0174260729499591,0.08100688797285023,78,0.03712746017105356,0.013359478356703222,0.1694047445452364,0.01243551487237894,1.4364468612537151,6.466315721483093,0.1670306139055426,8.657439504354043,526793.8286248556,3.787529928282759,0.013529872956864041,8.155638397986003,9.0
0.17208611629396228,50,1.0180851978509795,0.034368271374601016,49,0.07021608223358937,0.011987356113937631,0.1673059050207587,0.011305404807036745,1.3814029060805362,8.458506322942974,0.11092661368937423,11.50195561407256,1092607.9937630028,2.9020069506301915,0.011438084764300685,8.031192339735878,4.99
0.19316059417800333,26,1.0172792033511877,-0.10709717096497784,49,0.06388737261045954,0.012882406163860159,0.1929758761576008,0.012146066001259816,1.3102402637334685,8.548000607536737,0.08708217042848301,12.414417491705251,1786198.0160513762,3.4809523826512154,0.013348076912987441,8.051723680073282,7.08
0.14612820125888665,59,1.0185084265910431,-0.15383072619348725,49,0.05044377423611214,0.013689172780738655,0.16307987705239949,0.010887665946528593,1.3653707500010626,9.301933079026409,0.12015705982927027,12.881817707204346,1125504.3087181582,3.5728568276219868,0.012944347231764408,8.078827013986716,8.01
0.1510055711987536,95,1.0172694068845354,-0.15507057490814136,26,0.03923940369111862,0.013180426075773391,0.15806181155170695,0.013511987272433407,1.3957879235324269,8.264123388054278,0.14312596145430173,11.423574929081378,932520.2289217749,3.608835348856072,0.012641607748495686,8.07130379940324,9.0
0.15514487672705374,94,1.0180851978509795,-0.0472104441523955,0,0.06351406793816476,0.010628960087614228,0.1493875858223461,0.011339301667123445,1.4677412889927854,8.016464785761597,0.2057985270642171,10.279126225078207,725222.4781445869,3.6392734173281713,0.012595034257420949,8.357988593414069,8.94
0.13183482163369856,0,1.0185327136000846,-0.09387005210431372,49,0.04265546619308847,0.011351844587841636,0.15619876049921144,0.013354491373998287,1.38184987011882,8.343029201576613,0.09855012014904088,11.220489066426538,1138290.025872847,3.563850443613581,0.0121071889985282,8.118816465190482,9.0
0.14820856193673673,83,1.0178316582035505,-0.010232390110330279,0,0.08563331291449969,0.009717934472220106,0.16321912381196188,0.011975741359594751,1.3396886004407331,8.52951341609798,0.1291801789612571,12.036410251690393,1146101.9638007272,3.561209941604237,0.009257612997077093,7.935959682563682,6.0
0.1714269234194158,88,1.0163653572389917,0.05097495837205937,16,0.021250504776509117,0.016005973558168202,0.15983781438415642,0.01551400593348894,1.3048512371079706,13.452075013737376,0.12335484273287847,19.404698547150005,2933578.162628578,3.446296495765935,0.012939112330322751,7.750356395260848,9.0
0.18818098899689809,49,1.0161927662852162,0.5643804342444676,31,0.2229516019412429,0.01766490384331754,0.1872345867388979,0.016438045695021445,1.2224276255914108,13.27942324916256,0.06196925672109985,20.920057164912226,3124892.6880479273,3.76580078408355,0.018804296931705117,7.900234081960135,9.0
0.1594324432956995,0,1.016439263370272,-0.020442012439102042,49,0.022483029299516784,0.017873085345862037,0.1651769223830538,0.018483837084336614,1.3554676878611018,10.477214610739138,0.14516981216276156,14.506105359614857,1548624.9904376604,3.4741314645763453,0.01848160850035193,8.107348158361699,9.0
0.12837402303875484,34,1.017890205684253,0.07737803055286152,49,0.0069473268974153965,0.011647993771535022,0.1765292791887428,0.012789688146339215,1.4330676433491203,9.287945600220906,0.18255297777874346,12.364305949468687,867157.8335055137,3.7709071327361534,0.014048452050130654,8.240242800947224,8.97
0.1816284324544504,6,1.0172547109740802,0.03733817057488209,0,0.05231261942326307,0.014326179349744747,0.1761688911084597,0.01258958208336017,1.319452587473651,8.535640931750944,0.07695013383219282,11.948765443405142,1961399.93548748,3.5825938935805675,0.014329392127270947,8.143929944429964,1.0
0.184410867863178,2,1.0153664826795676,0.01082476141904265,0,0.04579192535166523,0.015399606002343726,0.1842952959984189,0.016083633416407915,1.261700053000281,8.958420133198477,0.08776805063542667,13.673528133432796,1934826.914059139,3.54209693951439,0.017968770136704382,7.823581240885386,5.0
0.14826505467121767,88,1.0184306815625948,0.14567040858249128,31,0.02302078630674004,0.012394391153919777,0.15481250817999306,0.011099344163429043,1.5569732499719051,7.327590174961813,0.32802241537217885,9.025554676316018,343738.6117945732,3.8791899302345048,0.011449818580750329,8.641302440586335,1.0
0.14980407450857974,96,1.018163123289794,0.022798952531776,0,0.006410962506388015,0.012941190487532969,0.18394232838323912,0.011225929152290736,1.4462107603413812,13.48621624421619,0.24005607654098465,17.685044691641842,1431416.6208466422,3.5592086169394466,0.012705861650516195,8.074347590033739,7.08
0.1834826706952869,49,1.015693588802102,-0.04618181956889356,44,0.07924633704791444,0.0183698953808966,0.18312396145094412,0.01612166536820914,1.2444476899051828,10.300729757624877,0.11959065014626648,15.967321184836786,1877782.241322717,3.6578857157374283,0.01785659161773899,7.7991455368195535,9.0
0.17211047252910774,71,1.0168426343877242,-0.1127366281502673,92,0.0502921512319752,0.013611494496183528,0.17358762024460542,0.013790619256361441,1.3469627730355749,12.146170041131544,0.12218619054032125,17.53359759489635,2328512.17526032,3.638162499468186,0.012942546556580671,7.780312897899886,9.0
0.1665034723262581,93,1.0157777265399248,-0.03581813424584278,14,0.06406307351083429,0.017425866223670428,0.14405003459720453,0.018242612872460758,1.2809544707929907,11.199067735575039,0.10787383238846612,16.670347980586342,2198978.8968702783,3.646956040338285,0.019149753782484104,7.844586047159709,4.96
0.1573616379267296,13,1.0168622830201512,-0.020336573825158855,21,0.0638370977740895,0.013548411185883487,0.16638808106710126,0.008821547761255155,1.329265115758144,8.533265114486388,0.11699569989630412,12.316632538425365,1083949.2823530508,3.389059284081114,0.011343907016818791,7.7742148515992735,4.06
0.1565645459686206,0,1.0177486765004495,0.1179951762912642,0,0.023699579229056543,0.012199434496321713,0.185451652452084,0.012582392249162728,1.4460509751108297,10.164052439786838,0.13161960833767006,13.553113911621244,1126903.4473464726,3.655827395838327,0.01251548079457397,8.13997071224226,2.99
0.16264254335799574,0,1.0182604728018732,-0.01861307587672212,49,0.0503630300018359,0.011568083135563964,0.1289596905608182,0.011575529386412351,1.4028364679957035,12.856399877262053,0.15984252229010315,17.366114649587047,1803748.2204817315,3.784041291720484,0.010748648841426062,7.982535375787022,2.01
0.1862578309356341,0,1.0175776859839685,0.042505947665481984,49,0.07563399006790951,0.012661090239038959,0.18544458285974896,0.012453273917144169,1.3668926512976844,13.685424452342055,0.14993470280287524,19.00370155179748,2447136.559393874,3.3666966695605907,0.01263860177094078,7.920175810535701,4.06
0.1826926456828667,85,1.0182799350738658,0.0588842984854456,49,0.027482524759237768,0.012934444391502473,0.19255278887100585,0.011344970457107743,1.4137765001191682,13.813079090584855,0.2031594577383623,18.424573683650816,1759314.8378102253,3.683811912532663,0.010284434552462573,7.96050257277565,1.0
0.17020243997663334,97,1.0179926084078756,0.00507513240578894,97,0.08063440226259093,0.013880584317733962,0.19271936687779867,0.013705498713367409,1.4116337113559698,14.422551795513414,0.25233872065684154,19.38786032472769,1901139.5324472918,3.75362377438701,0.012924860828327596,8.08450960068987,5.0
0.15342635122733145,28,1.019597447118858,-0.03429828487207515,0,0.01093453138104563,0.010588474742115495,0.14204766133903474,0.009179791216998648,1.4965298971730987,8.267363491207911,0.219659341940214,10.233631239679776,595549.1394811156,3.5595907592389238,0.00763094185883145,8.40476671966318,4.87
0.16018097521496982,49,1.0169212133275125,-0.03379187934662342,60,0.0500999741563008,0.01488153274104276,0.15247393595411024,0.01295683206738658,1.3085382470912188,12.687643212770213,0.12302429707084254,18.406126837309237,2334478.1131741432,3.7829201247206536,0.014988082309938757,7.936540335546359,1.99
0.1216898386756399,79,1.0191482814672557,0.1806507147819292,49,0.0903254460757157,0.010484644076687314,0.11900049507401245,0.0093414852759522,1.5102552120455115,7.850711805413362,0.17839639517869707,9.663643456356294,578868.4521011343,3.5823894802950496,0.009825646676148237,8.307402259329544,5.04
0.15086615261184336,92,1.0177926137530875,0.19124554820577985,8,0.03575831254851138,0.015605209808091994,0.14711092364184358,0.013970482639028687,1.3642752939173803,12.861884023150065,0.12167851427391292,17.38592204290612,1856286.624470675,3.4796615771624086,0.01357303491394532,7.808837432557536,1.0
0.2043821608258896,49,1.0181582541439729,-0.07734302760610168,49,0.01714871412972105,0.014436744999241281,0.20162566794695624,0.011924815339862158,1.380080442924149,14.788691203316104,0.06412308288100439,19.789128654235274,2250475.0212636925,3.3912144190748346,0.012884764257466985,8.081878589025928,1.0
0.16415261413035168,0,1.0165279021683282,-0.1568766252014442,49,0.09234977600104023,0.013959797975179416,0.16175149974185413,0.013326498715382624,1.3474765822690484,8.35035819088703,0.09116144232970744,11.699882251579124,1156161.3067533972,3.5563952441852162,0.013630083444956295,7.913234851557356,1.0
0.2207751403093962,69,1.017357551855772,-0.009910571379224048,50,0.040752882067298934,0.013366640798599413,0.18944696522735072,0.012730021566714794,1.4739323818305687,6.1197913400685735,0.1846119470285423,8.013668211866458,461741.88054766704,3.524298873964593,0.013638326968786871,8.252473530369368,6.05
0.17464174031614418,33,1.0196890462649264,0.3398033099162959,49,0.030857222129623125,0.008481605069933125,0.18408857834028305,0.0246644243693578,1.6784072834437833,9.024404291321039,0.2754196067324893,10.754139301727722,350487.73748795607,3.755211484224277,0.02169510699830068,8.895069615903296,5.33
0.1692488497200092,49,1.0201654202163764,0.2400014205994132,5,0.02991798279502365,0.0070816558713450595,0.17211699753254486,0.02364184698385189,1.6093189547790288,10.489632422347011,0.24113055454508625,12.554770897711153,578991.9111175493,3.8910765596042047,0.006258579913176157,8.44651833742404,7.21
0.15592441404944865,49,1.0194913147635691,0.3724718368369155,19,0.013701524754998156,0.009388684600669786,0.17568477712259098,0.020325984597549616,1.5100437109194051,8.97535703604702,0.15085332829968875,11.282721492989767,674441.3345074032,3.9152049441704255,0.007746965285316569,8.180456100605285,7.55
0.15878930709096545,93,1.0191386071376474,0.0468541861409717,22,0.07134156958504273,0.029557601378335283,0.17693413796668395,0.01773300291673334,1.5034657427486784,6.88091327489558,0.10367811965341593,8.645876793146469,412438.6789585111,3.8117170846980297,0.028618505437281706,9.832361734378065,4.69
0.15206170643685735,49,1.0196842266564423,-0.0665489572356684,49,0.008116438319984971,0.010382179557762996,0.15329265715300125,0.02241115203270551,1.7046158818065194,9.751896590904012,0.18176050117929365,11.412248666208908,367704.3623405104,3.493977683454562,0.021317588561549985,9.061568490370275,6.92
0.19956488406312226,91,1.0187802154087078,0.028174899191987374,49,0.007173339548902973,0.01231657715563498,0.19462361998650327,0.025898304112850063,1.5437195833250243,9.978862716238307,0.20630207943733425,12.149296888800233,645858.4005848028,3.458084165784064,0.026997363013672955,8.914869412449903,6.79
0.18927597912601216,6,1.019433392598459,-0.17591480031431672,48,0.007005513426045054,0.011879626266241972,0.1629184079579374,0.02775961250900333,1.4334133949728176,7.968944564748894,0.10239059856485036,10.591238027436676,665617.7362556172,3.7334898073779215,0.010004158139809809,8.652377787053362,5.45
0.1423887634941119,49,1.0196022695263471,-0.0644052132232068,49,0.012590255627278736,0.008978657298737078,0.13690627294618654,0.01782187393733419,1.5845244688697069,10.919174757769506,0.20027588732858914,13.32204186897351,627405.7751729388,3.823405893781224,0.019625922857169114,8.899599722496475,7.14
0.11855880214263632,84,1.0197516870390797,-0.01276192086211081,90,0.019859616261104537,0.011847432382910349,0.1531935599288593,0.02399996820386955,1.6536478726971802,10.3930145616811,0.1828697953797072,12.006699161711786,548853.2866549402,3.4325588817433137,0.009257624736652764,8.640904807247948,7.33
0.15561300148228505,49,1.0200260333847255,0.05336382033649478,16,0.038657437976052464,0.022258533249670868,0.156861658271388,0.02324947420057366,1.5062661311492265,6.928793938005548,0.1303720990274734,8.805805020338697,378983.43101029505,3.5569728350446943,0.019524991230701776,9.242858823900333,4.45
0.20997479305939093,20,1.0205636390130677,0.10713381241996522,18,0.002069019532229397,0.02008475089279295,0.21405398107671134,0.018889622373895232,1.6341100583384691,9.89808492924328,0.18926067359005566,11.703405719392652,415566.10123901296,3.8425290075411938,0.017331477976220748,9.63779768032022,7.94
0.1581236975321145,49,1.020088533195558,-0.027878262708185053,75,0.02235238255519775,0.01807003922349821,0.16768436884187166,0.01786916334550447,1.56680162837159,9.100104883183064,0.11940514652727467,11.307761759299122,546194.611421477,3.7857043195699545,0.017335189984539333,9.081517681883113,6.36
0.17917591271148556,85,1.0205013373045748,-0.22812855957805955,52,0.01882981183707453,0.016298326718605254,0.17821926249251294,0.021164773392865,1.7077549510358905,13.227678491741425,0.2144801789226208,14.956729371927027,595266.8409638016,3.1495672179234977,0.015300674438476575,9.22423826523742,7.91
0.19042020665410425,49,1.01988170330993,-0.09090721185635392,49,0.03292604353761335,0.007434486448876463,0.16889927681859526,0.025149780315357327,1.5797939610544678,10.768199903407893,0.19368110093996369,13.09897806010216,667448.4147930802,3.759015708814461,0.017094741514173596,8.716874456036594,7.29
0.18098152302732315,0,1.0200404587356622,0.18288913448456268,49,0.00838336292880381,0.020788191168727328,0.17692589016166788,0.025388578585314084,1.5523927854312278,10.876549572980537,0.1705091075716899,13.248161454753973,821308.619396288,3.654110705103477,0.020135017705582063,9.168358197356278,7.36
0.13688186652938655,3,1.01898857480146,0.21921817429987334,49,0.04585259280602834,0.008882029341721605,0.18806103083311526,0.024082579455532764,1.6329582625501669,7.096190224259352,0.10289019755998964,8.39631526593276,235670.91423475125,2.9017259969722824,0.007777089924234741,8.39601169804659,7.15
0.14341778240159433,66,1.0199153927870426,-0.06974345833638597,70,0.06581864373508707,0.02430459752206499,0.17140179255783025,0.02619775842941201,1.4497665837046645,8.005341465126518,0.10262991966829232,10.492650700298189,598397.0925795535,3.726733551998334,0.024586412702917147,9.379681348185883,4.56
