,channel_AF3_Betti_0ch,channel_AF3_Betti_1ch,channel_AF3_Betti_2ch,channel_AF3_PL_0ch,channel_AF3_PL_1ch,channel_AF3_PL_2ch,channel_AF3_PE,channel_AF3_PE_2,channel_AF3_PE_3,channel_AF3_PL_G_0ch,channel_AF3_PL_G_1ch,channel_AF3_Betti_G_0ch,channel_AF3_Betti_G_1ch,arousal,valence,dominance,liking,subject,channel_F3_Betti_0ch,channel_F3_Betti_1ch,channel_F3_Betti_2ch,channel_F3_PL_0ch,channel_F3_PL_1ch,channel_F3_PL_2ch,channel_F3_PE,channel_F3_PE_2,channel_F3_PE_3,channel_F3_PL_G_0ch,channel_F3_PL_G_1ch,channel_F3_Betti_G_0ch,channel_F3_Betti_G_1ch,channel_F7_Betti_0ch,channel_F7_Betti_1ch,channel_F7_Betti_2ch,channel_F7_PL_0ch,channel_F7_PL_1ch,channel_F7_PL_2ch,channel_F7_PE,channel_F7_PE_2,channel_F7_PE_3,channel_F7_PL_G_0ch,channel_F7_PL_G_1ch,channel_F7_Betti_G_0ch,channel_F7_Betti_G_1ch,channel_FC5_Betti_0ch,channel_FC5_Betti_1ch,channel_FC5_Betti_2ch,channel_FC5_PL_0ch,channel_FC5_PL_1ch,channel_FC5_PL_2ch,channel_FC5_PE,channel_FC5_PE_2,channel_FC5_PE_3,channel_FC5_PL_G_0ch,channel_FC5_PL_G_1ch,channel_FC5_Betti_G_0ch,channel_FC5_Betti_G_1ch,channel_T7_Betti_0ch,channel_T7_Betti_1ch,channel_T7_Betti_2ch,channel_T7_PL_0ch,channel_T7_PL_1ch,channel_T7_PL_2ch,channel_T7_PE,channel_T7_PE_2,channel_T7_PE_3,channel_T7_PL_G_0ch,channel_T7_PL_G_1ch,channel_T7_Betti_G_0ch,channel_T7_Betti_G_1ch,channel_P7_Betti_0ch,channel_P7_Betti_1ch,channel_P7_Betti_2ch,channel_P7_PL_0ch,channel_P7_PL_1ch,channel_P7_PL_2ch,channel_P7_PE,channel_P7_PE_2,channel_P7_PE_3,channel_P7_PL_G_0ch,channel_P7_PL_G_1ch,channel_P7_Betti_G_0ch,channel_P7_Betti_G_1ch,channel_O1_Betti_0ch,channel_O1_Betti_1ch,channel_O1_Betti_2ch,channel_O1_PL_0ch,channel_O1_PL_1ch,channel_O1_PL_2ch,channel_O1_PE,channel_O1_PE_2,channel_O1_PE_3,channel_O1_PL_G_0ch,channel_O1_PL_G_1ch,channel_O1_Betti_G_0ch,channel_O1_Betti_G_1ch,channel_O2_Betti_0ch,channel_O2_Betti_1ch,channel_O2_Betti_2ch,channel_O2_PL_0ch,channel_O2_PL_1ch,channel_O2_PL_2ch,channel_O2_PE,channel_O2_PE_2,channel_O2_PE_3,channel_O2_PL_G_0ch,channel_O2_PL_G_1ch,channel_O2_Betti_G_0ch,channel_O2_Betti_G_1ch,channel_P8_Betti_0ch,channel_P8_Betti_1ch,channel_P8_Betti_2ch,channel_P8_PL_0ch,channel_P8_PL_1ch,channel_P8_PL_2ch,channel_P8_PE,channel_P8_PE_2,channel_P8_PE_3,channel_P8_PL_G_0ch,channel_P8_PL_G_1ch,channel_P8_Betti_G_0ch,channel_P8_Betti_G_1ch,channel_T8_Betti_0ch,channel_T8_Betti_1ch,channel_T8_Betti_2ch,channel_T8_PL_0ch,channel_T8_PL_1ch,channel_T8_PL_2ch,channel_T8_PE,channel_T8_PE_2,channel_T8_PE_3,channel_T8_PL_G_0ch,channel_T8_PL_G_1ch,channel_T8_Betti_G_0ch,channel_T8_Betti_G_1ch,channel_FC6_Betti_0ch,channel_FC6_Betti_1ch,channel_FC6_Betti_2ch,channel_FC6_PL_0ch,channel_FC6_PL_1ch,channel_FC6_PL_2ch,channel_FC6_PE,channel_FC6_PE_2,channel_FC6_PE_3,channel_FC6_PL_G_0ch,channel_FC6_PL_G_1ch,channel_FC6_Betti_G_0ch,channel_FC6_Betti_G_1ch,channel_F8_Betti_0ch,channel_F8_Betti_1ch,channel_F8_Betti_2ch,channel_F8_PL_0ch,channel_F8_PL_1ch,channel_F8_PL_2ch,channel_F8_PE,channel_F8_PE_2,channel_F8_PE_3,channel_F8_PL_G_0ch,channel_F8_PL_G_1ch,channel_F8_Betti_G_0ch,channel_F8_Betti_G_1ch,channel_F4_Betti_0ch,channel_F4_Betti_1ch,channel_F4_Betti_2ch,channel_F4_PL_0ch,channel_F4_PL_1ch,channel_F4_PL_2ch,channel_F4_PE,channel_F4_PE_2,channel_F4_PE_3,channel_F4_PL_G_0ch,channel_F4_PL_G_1ch,channel_F4_Betti_G_0ch,channel_F4_Betti_G_1ch,channel_AF4_Betti_0ch,channel_AF4_Betti_1ch,channel_AF4_Betti_2ch,channel_AF4_PL_0ch,channel_AF4_PL_1ch,channel_AF4_PL_2ch,channel_AF4_PE,channel_AF4_PE_2,channel_AF4_PE_3,channel_AF4_PL_G_0ch,channel_AF4_PL_G_1ch,channel_AF4_Betti_G_0ch,channel_AF4_Betti_G_1ch
0,0,1,0,49,97,0,3.657792573953857,0.24440447052857656,-1.0,49,49,2,2,8.15,7.04,8.17,8.08,s09,0,1,0,49,49,49,3.8811398275866917,1.5266176128743192,0.0,49,0,1,0,0,1,0,49,79,0,3.690178391050348,0.9922682441522054,-1.0,49,49,2,2,0,0,0,49,0,0,3.6708146713589147,-1.0,-1.0,49,0,1,0,0,1,0,50,50,0,3.7199113697411392,0.8846783025583218,-1.0,49,49,2,2,0,0,0,50,49,0,3.7730935476142458,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.581397339447322,0.0,-1.0,49,49,2,2,0,1,0,49,57,0,3.89811576341527,1.7972454993802083,-1.0,49,49,2,2,0,1,0,50,89,0,3.7066548699403903,0.9976912766729717,-1.0,49,49,2,2,0,0,0,50,0,0,3.6811685038810564,-1.0,-1.0,49,0,1,0,0,1,0,49,86,0,3.674357634045297,0.9082771734774242,-1.0,49,49,2,2,0,1,0,49,5,0,3.6869156121634132,0.9275538446028441,-1.0,49,49,2,2,0,1,0,49,89,0,3.707915067217954,1.254133944972209,-1.0,49,49,2,2,0,0,0,49,49,0,3.684026880763037,0.0,-1.0,49,49,2,2
0,0,0,0,49,49,0,3.558615310077913,0.0,-1.0,49,49,2,2,7.0,6.13,7.12,7.04,s09,0,1,0,49,9,0,3.688382864762529,0.5043593746099155,-1.0,49,49,2,2,0,1,0,50,85,0,3.5751745522316023,0.6755901939078941,-1.0,49,49,2,2,0,0,0,50,49,0,3.611095091260926,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.603383282756843,0.0,-1.0,49,49,2,2,0,1,0,50,74,0,3.8225201561720246,1.6996860754745626,-1.0,49,49,2,2,0,1,0,49,47,49,3.816586009637876,1.4319370615441656,0.0,49,0,1,0,0,0,0,49,49,0,3.8738944020822488,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.4593651813662802,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.5447005018179283,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.583343948310568,0.0,-1.0,49,49,2,2,0,1,0,49,66,0,3.6180662028606045,0.8412509461032628,-1.0,49,49,2,2,0,0,0,50,0,0,3.5164551419345322,-1.0,-1.0,49,0,1,0,0,0,0,50,0,0,3.5624123711111744,-1.0,-1.0,49,0,1,0
0,0,1,0,49,87,0,3.7526136905497545,0.6765313660187933,-1.0,49,49,2,2,6.21,6.01,4.99,6.06,s09,0,1,0,49,6,0,3.805911605274739,1.3753921960811841,-1.0,49,49,2,2,0,0,0,50,49,0,3.720352418356492,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.723220766789585,0.0,-1.0,49,49,2,2,0,1,0,49,16,0,3.7745423777999894,0.8877861907442912,-1.0,49,49,2,2,0,1,0,49,81,0,3.847412901276384,0.3776379094225648,-1.0,49,49,2,2,0,1,0,49,9,0,3.714304461850694,0.937683708066853,-1.0,49,49,2,2,0,0,0,49,49,0,3.914908902871632,0.0,-1.0,49,49,2,2,0,1,0,50,25,0,3.821375564476886,0.8658589967055363,-1.0,49,49,2,2,0,1,0,49,75,0,3.7420817670553794,1.4417689453609013,-1.0,49,49,2,2,0,1,0,49,92,0,3.7491968433643894,0.8092726150194827,-1.0,49,49,2,2,0,0,0,49,49,0,3.80281589448754,0.0,-1.0,49,49,2,2,0,1,0,49,81,0,3.7529550815273107,1.7085698447044406,-1.0,49,49,2,2,0,1,0,49,49,0,3.7464444204140315,0.6983439148529832,-1.0,49,49,2,2
0,0,1,0,49,80,0,3.839288982021456,1.2995703774549723,-1.0,49,49,2,2,4.05,4.0,3.87,6.04,s09,0,1,0,49,7,0,3.836365665336435,0.5307925638453043,-1.0,49,49,2,2,0,1,0,49,77,0,3.791047708129311,1.0728589488103704,-1.0,49,49,2,2,0,1,0,50,21,0,3.8700761452495955,1.5395375742430022,-1.0,49,49,2,2,0,1,0,49,53,0,3.800048600643053,1.1104125279111305,-1.0,49,49,2,2,0,0,0,50,49,0,3.9405507074578012,0.0,-1.0,49,49,2,2,0,1,0,49,63,0,3.931946683052944,1.4357116697710997,-1.0,49,49,2,2,0,1,0,50,81,0,3.58848333016883,0.9810307426733237,-1.0,49,49,2,2,0,1,0,50,24,0,3.8484294963206165,1.4807384075200676,-1.0,49,49,2,2,0,1,0,49,49,0,3.838664733987731,0.6114340261797362,-1.0,49,49,2,2,0,1,0,50,82,0,3.820192209533554,0.3801798179580171,-1.0,49,49,2,2,0,1,0,49,19,0,3.839294911443904,1.4090599126177235,-1.0,49,49,2,2,0,1,0,49,11,0,3.774343787336898,1.1600315355533783,-1.0,49,49,2,2,0,0,0,49,49,0,3.6820135069232456,0.0,-1.0,49,49,2,2
0,0,0,0,49,49,0,3.8003842270598427,0.0,-1.0,49,49,2,2,6.03,6.04,5.03,6.06,s09,0,1,0,49,49,0,3.8208083497356777,0.9136880925161461,-1.0,49,49,2,2,0,0,0,49,49,0,3.8131406382260122,0.0,-1.0,49,49,2,2,0,0,0,50,49,0,3.744120192347088,0.0,-1.0,49,49,2,2,0,1,0,49,84,0,3.801191073091312,0.8292210002405578,-1.0,49,49,2,2,0,0,0,50,49,0,3.8479550304306773,0.0,-1.0,49,49,2,2,0,0,0,50,49,0,3.672200260393188,0.0,-1.0,49,49,2,2,0,1,0,49,75,0,3.80727725526125,1.089219617687815,-1.0,49,49,2,2,0,0,0,50,0,0,3.792458820019263,-1.0,-1.0,49,0,1,0,0,0,0,49,49,0,3.80372233368804,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.788687369137763,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.7997965662829616,0.0,-1.0,49,49,2,2,0,0,0,49,0,0,3.8366999934915724,0.9448865398163808,-1.0,49,49,2,2,0,0,0,49,0,0,3.6134621579862607,-1.0,-1.0,49,0,1,0
0,0,1,0,49,64,0,3.621393738812362,0.46879083865720833,-1.0,49,49,2,2,4.9,4.97,4.96,5.03,s09,0,0,0,49,49,0,3.615397821339977,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.583382950368052,0.0,-1.0,49,49,2,2,0,1,0,49,93,0,3.7419693888427403,1.5715055916386902,-1.0,49,49,2,2,0,0,0,50,49,0,3.610469783907422,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.715667657892926,0.0,-1.0,49,49,2,2,0,0,0,49,49,49,3.8689378468833215,0.0,0.0,49,0,1,0,0,1,0,49,86,0,3.8912263844317474,1.0264557599441708,-1.0,49,49,2,2,0,0,0,49,0,0,3.484128222154356,-1.0,-1.0,49,0,1,0,0,1,1,50,57,83,3.7163344924685737,0.8755602044610937,0.9848838065820943,49,0,1,0,0,0,0,49,49,0,3.65476348569609,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.707085516413887,0.0,-1.0,49,49,2,2,0,1,0,49,63,0,3.6999869659766094,0.9968350599442294,-1.0,49,49,2,2,0,1,0,49,10,0,3.8139026491251875,0.9676815088954484,-1.0,49,49,2,2
0,0,0,0,49,49,0,3.7735727388798375,0.0,-1.0,49,49,2,2,3.97,4.03,3.94,4.99,s09,0,1,0,49,6,0,3.679916272753676,0.8199240826537751,-1.0,49,49,2,2,0,0,0,50,0,0,3.395061803924346,-1.0,-1.0,49,0,1,0,0,0,0,50,0,0,3.718348889966525,-1.0,-1.0,49,0,1,0,0,1,0,49,68,0,3.627866953064287,0.6702071056877982,-1.0,49,49,2,2,0,1,0,49,75,0,3.804353931460896,1.041723885880619,-1.0,49,49,2,2,0,1,0,49,87,0,3.7487176742613486,0.998703289911751,-1.0,49,49,2,2,0,1,0,50,78,0,3.796044686113383,1.829506048330795,-1.0,49,49,2,2,0,0,0,49,49,0,3.5642857561891836,0.0,-1.0,49,49,2,2,0,1,0,49,10,0,3.6030965006119935,0.7767716065832396,-1.0,49,49,2,2,0,1,0,50,49,0,3.6210149298901517,0.30343518550978965,-1.0,49,49,2,2,0,0,0,49,49,0,3.5660365695993863,0.0,-1.0,49,49,2,2,0,1,0,50,22,0,3.306640056793248,0.7250517119404565,-1.0,49,49,2,2,0,0,0,49,49,0,3.6243615080357476,0.0,-1.0,49,49,2,2
0,0,1,0,49,49,0,3.713377223828745,0.6689670618435295,-1.0,49,49,2,2,5.12,4.97,5.0,5.29,s09,0,0,0,49,0,0,3.849901119197193,-1.0,-1.0,49,0,1,0,0,1,0,49,5,0,3.658626319911835,0.8274968661257974,-1.0,49,49,2,2,0,0,0,49,49,0,3.7020847979110525,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.669722711987603,0.0,-1.0,49,49,2,2,0,1,0,49,36,0,3.789665420032099,1.524355686248719,-1.0,49,49,2,2,0,0,0,50,49,0,3.84011651625119,0.0,-1.0,49,49,2,2,0,1,0,49,91,0,3.8686921335099145,1.3506766627727234,-1.0,49,49,2,2,0,0,0,50,0,0,3.6982530781189875,-1.0,-1.0,49,0,1,0,0,1,0,49,86,0,3.8154295923757995,0.7233248366440379,-1.0,49,49,2,2,0,0,0,49,49,0,3.710103195374663,0.0,-1.0,49,49,2,2,0,0,0,49,0,0,3.7627847015672424,-1.0,-1.0,49,0,1,0,0,1,0,49,87,0,3.692217552808134,0.006605269904654918,-1.0,49,49,2,2,0,0,0,50,49,0,3.7488959231147754,0.0,-1.0,49,49,2,2
0,0,1,0,49,97,0,3.8659955480421653,0.7487906559136066,-1.0,49,49,2,2,4.04,4.01,4.12,4.0,s09,0,1,0,49,26,0,3.826560815560802,0.8408310718425958,-1.0,49,49,2,2,0,0,0,49,49,0,3.807187697541557,0.0,-1.0,49,49,2,2,0,1,0,49,17,0,3.8247101547030034,0.4462929352930478,-1.0,49,49,2,2,0,0,0,50,0,0,3.8180277407485352,-1.0,-1.0,49,0,1,0,0,1,0,50,83,0,3.772876681589638,0.6540156925885408,-1.0,49,49,2,2,0,1,0,49,79,0,3.9049441804753435,0.6908924027814008,-1.0,49,49,2,2,0,1,0,49,88,0,3.880544738371338,0.015679817792057616,-1.0,49,49,2,2,0,1,0,49,27,0,3.831788122977387,0.3621930668739919,-1.0,49,49,2,2,0,0,0,49,49,0,3.7966968196979924,0.0,-1.0,49,49,2,2,0,0,0,50,0,0,3.8252635221510025,-1.0,-1.0,49,0,1,0,0,1,0,49,2,0,3.8572915109569466,0.9161804644554409,-1.0,49,49,2,2,0,0,0,49,49,0,3.8057431559566623,0.0,-1.0,49,49,2,2,0,1,0,49,69,0,3.8467190278317247,0.9705199510571304,-1.0,49,49,2,2
0,0,1,0,49,49,0,3.958494364871781,0.8394087873172822,-1.0,49,49,2,2,3.99,4.0,3.97,4.99,s09,0,1,0,50,61,49,3.8954537372462985,1.4579343612227225,0.0,49,0,1,0,0,1,0,49,8,0,3.8017907103044406,1.9678502899057808,-1.0,49,49,2,2,0,1,0,49,53,0,3.9420153651203074,1.5691890079463287,-1.0,49,49,2,2,0,1,0,50,16,0,3.8538572376196507,1.4328331246690984,-1.0,49,49,2,2,0,0,0,49,49,0,3.901649347213631,0.0,-1.0,49,49,2,2,0,1,0,50,92,0,3.695237768292305,0.9931593245631976,-1.0,49,49,2,2,0,1,0,49,69,0,3.8085339907056888,0.8100199335803058,-1.0,49,49,2,2,0,0,0,50,49,49,3.934194948155031,0.0,0.0,49,0,1,0,0,1,0,49,25,0,3.962984601701255,2.386583631745977,-1.0,49,49,2,2,0,1,0,49,12,0,3.899425831414208,1.4529459038813157,-1.0,49,49,2,2,0,1,0,49,80,49,3.871013369876892,1.3715259183791837,0.0,49,0,1,0,0,0,0,49,49,0,3.867293081702085,0.0,-1.0,49,49,2,2,0,1,0,49,87,0,3.87152674129103,1.7730673996975792,-1.0,49,49,2,2
0,0,1,0,49,25,0,3.8209893090435045,0.7892220202100413,-1.0,49,49,2,2,5.0,4.97,3.09,5.97,s09,0,1,0,49,9,0,3.7572289226997584,1.2280388578318275,-1.0,49,49,2,2,0,0,0,49,49,0,3.651891477871246,0.0,-1.0,49,49,2,2,0,1,0,49,83,0,3.8119748404977742,0.9257650156427981,-1.0,49,49,2,2,0,1,0,49,97,0,3.693227782912733,0.9668464876952629,-1.0,49,49,2,2,0,0,0,50,0,0,3.8086779964237114,-1.0,-1.0,49,0,1,0,0,1,0,49,49,0,3.9375745312343335,1.0218744916625915,-1.0,49,49,2,2,0,1,0,50,30,0,3.792807565203046,0.22145850742257833,-1.0,49,49,2,2,0,0,0,49,5,0,3.753877253192618,0.3531955938597322,-1.0,49,49,2,2,0,1,0,50,82,0,3.7924946458401516,1.6316755089881163,-1.0,49,49,2,2,0,0,0,49,49,0,3.7549653136232575,0.0,-1.0,49,49,2,2,0,1,0,49,85,0,3.727634246917187,0.5180444265261355,-1.0,49,49,2,2,0,0,0,50,0,0,3.6034986087897027,-1.0,-1.0,49,0,1,0,0,0,0,50,49,0,3.6069463959996457,0.0,-1.0,49,49,2,2
0,0,1,0,49,81,0,3.6185896598707235,0.38581856890094507,-1.0,49,49,2,2,4.03,5.01,6.08,4.97,s09,0,0,0,49,0,0,3.415815597408059,-1.0,-1.0,49,0,1,0,0,0,0,49,49,0,3.6932299252221483,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.6190226003848798,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.6545206319819825,0.0,-1.0,49,49,2,2,0,1,0,49,80,0,3.8500219640242994,0.2416992831620736,-1.0,49,49,2,2,0,0,0,50,49,0,3.647619014246069,0.0,-1.0,49,49,2,2,0,1,1,50,49,86,3.6534068743722177,0.39441910370713673,0.5701775527793473,49,0,1,0,0,1,0,49,7,0,3.6926981424884215,0.9203740304547111,-1.0,49,49,2,2,0,0,0,49,49,0,3.6584394398195,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.666142864675491,0.0,-1.0,49,49,2,2,0,1,0,49,49,0,3.7922967324805503,1.407791229808567,-1.0,49,49,2,2,0,0,0,49,0,0,3.59464674964179,-1.0,-1.0,49,0,1,0,0,1,0,49,3,0,3.6453661942774636,0.8622784457733138,-1.0,49,49,2,2
0,0,1,0,49,98,0,3.702759734462628,0.9610024841047168,-1.0,49,49,2,2,5.04,4.04,5.04,5.04,s09,0,1,0,50,78,0,3.9222011769248235,1.262206191221831,-1.0,49,49,2,2,0,1,0,50,95,0,3.677821120341075,0.663068324104924,-1.0,49,49,2,2,0,0,0,49,49,0,3.679222964386269,0.0,-1.0,49,49,2,2,0,1,0,50,85,0,3.7701520245795206,0.8712599312557454,-1.0,49,49,2,2,0,1,0,49,37,0,3.935781449664322,1.4431772690603066,-1.0,49,49,2,2,0,2,0,49,56,0,3.958568623269324,1.9585193798238716,-1.0,49,49,2,2,0,1,0,49,54,0,3.8875857187507865,1.2205175817224534,-1.0,49,49,2,2,0,0,0,49,49,0,3.628462287577437,0.0,-1.0,49,49,2,2,0,0,0,49,0,0,3.7002245657449997,-1.0,-1.0,49,0,1,0,0,0,0,49,49,0,3.567325170975386,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.7672133209608556,0.0,-1.0,49,49,2,2,0,1,0,49,20,0,3.6226158755686777,0.270864323792868,-1.0,49,49,2,2,0,1,0,49,39,0,3.7791351964517177,0.815601240828721,-1.0,49,49,2,2
0,0,1,0,50,52,0,3.8225684535163977,1.1504573746767626,-1.0,49,49,2,2,4.1,4.1,4.03,5.12,s09,0,0,0,49,0,0,3.815160015033259,-1.0,-1.0,49,0,1,0,0,0,0,49,0,0,3.6836442920002006,-1.0,-1.0,49,0,1,0,0,0,0,49,49,0,3.7575690608807433,0.0,-1.0,49,49,2,2,0,0,0,50,49,0,3.707281937745515,0.0,-1.0,49,49,2,2,0,1,0,49,48,0,3.8631889737642653,0.7958623809652522,-1.0,49,49,2,2,0,1,0,49,72,0,3.78298047947553,0.6719027244242216,-1.0,49,49,2,2,0,1,0,49,68,0,3.8217158400845883,0.1456897601887381,-1.0,49,49,2,2,0,1,0,49,91,0,3.7495267276448243,1.4532344262015564,-1.0,49,49,2,2,0,0,0,49,49,0,3.752508378430361,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.732838931962419,0.0,-1.0,49,49,2,2,0,1,0,49,74,0,3.7221606860558563,0.6771917661536104,-1.0,49,49,2,2,0,0,0,50,0,0,3.7593487400887193,-1.0,-1.0,49,0,1,0,0,0,0,50,49,0,3.7733183557775667,0.0,-1.0,49,49,2,2
0,0,0,0,50,48,0,3.738559127497765,0.18706119276828287,-1.0,49,49,2,2,5.04,5.05,4.97,5.03,s09,0,0,0,50,0,0,3.869818810131871,-1.0,-1.0,49,0,1,0,0,0,0,49,49,0,3.631908237624511,0.0,-1.0,49,49,2,2,0,0,0,49,0,0,3.653374436631647,-1.0,-1.0,49,0,1,0,0,1,0,49,1,0,3.742440355229599,0.9467267440275592,-1.0,49,49,2,2,0,0,0,49,15,0,3.8502032253294582,0.1884987756759039,-1.0,49,49,2,2,0,1,0,50,51,0,3.8816801810370984,0.5379804417580102,-1.0,49,49,2,2,0,1,0,49,24,49,3.9238971672641583,0.9945314673249331,0.0,49,0,1,0,0,0,0,49,49,0,3.6385668729249665,0.0,-1.0,49,49,2,2,0,1,0,49,91,0,3.7012409923935685,0.27471011990499417,-1.0,49,49,2,2,0,0,0,49,49,0,3.644004485926992,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.673499943796109,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.5401668547389082,0.0,-1.0,49,49,2,2,0,1,0,49,2,0,3.510524168286056,1.393373260068906,-1.0,49,49,2,2
0,0,0,0,49,49,0,3.7404247941721844,0.0,-1.0,49,49,2,2,2.96,7.08,2.96,6.05,s09,0,1,0,49,92,0,3.784506141283473,1.5622402763560361,-1.0,49,49,2,2,0,0,0,49,50,0,3.575100189469097,0.0,-1.0,49,49,2,2,0,1,0,49,92,0,3.730150066291811,0.8034829972406288,-1.0,49,49,2,2,0,1,0,49,93,0,3.6873611197503,0.5650963789157007,-1.0,49,49,2,2,0,1,0,49,55,0,3.8668321391223515,0.05040883037686379,-1.0,49,49,2,2,0,0,0,49,49,0,3.6947467725137653,0.0,-1.0,49,49,2,2,0,1,0,49,63,0,3.9150600231877264,0.8189323707826908,-1.0,49,49,2,2,0,0,0,50,49,0,3.626232927634855,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.64916953194118,0.0,-1.0,49,49,2,2,0,1,0,49,88,0,3.6400589556198657,0.6776682200562397,-1.0,49,49,2,2,0,0,0,49,0,0,3.7012986858894195,-1.0,-1.0,49,0,1,0,0,0,0,49,49,0,3.603906212189435,0.0,-1.0,49,49,2,2,0,0,0,50,49,0,3.6355027141209453,0.0,-1.0,49,49,2,2
0,0,0,0,49,49,0,3.7733414701750916,0.0,-1.0,49,49,2,2,3.99,4.15,3.0,4.99,s09,0,1,0,49,83,0,3.8287098972903215,1.4742358423282351,-1.0,49,49,2,2,0,1,0,49,49,0,3.502931433755363,0.7653484429506601,-1.0,49,49,2,2,0,1,0,49,85,0,3.7209215976387036,0.7959589632956554,-1.0,49,49,2,2,0,0,0,49,0,0,3.5799446827464485,-1.0,-1.0,49,0,1,0,0,1,0,50,13,0,3.9074553317431615,0.9419030330502862,-1.0,49,49,2,2,0,1,0,49,11,0,3.7317699348138325,0.3194724997666046,-1.0,49,49,2,2,0,0,0,49,49,0,3.838849215074876,0.0,-1.0,49,49,2,2,0,1,0,49,29,0,3.726665740888458,1.1620782753503327,-1.0,49,49,2,2,0,1,0,49,17,0,3.751630064904094,0.9459366083840274,-1.0,49,49,2,2,0,0,0,49,49,0,3.6337876862737106,0.0,-1.0,49,49,2,2,0,0,0,50,49,0,3.6239351394055137,0.0,-1.0,49,49,2,2,0,1,0,49,7,0,3.6261628924456826,1.3904514957426477,-1.0,49,49,2,2,0,1,0,49,94,0,3.460938995819559,1.3440850632434003,-1.0,49,49,2,2
0,0,0,0,49,49,0,3.6032231754838704,0.0,-1.0,49,49,2,2,4.04,6.06,3.96,6.06,s09,0,1,0,50,66,0,3.5568223407418293,1.3408789418343225,-1.0,49,49,2,2,0,1,0,49,87,0,3.40611373528082,0.9960221269844043,-1.0,49,49,2,2,0,1,0,50,89,0,3.5127054657125765,1.2873914026153084,-1.0,49,49,2,2,0,0,0,49,49,0,3.4498277925581613,0.0,-1.0,49,49,2,2,0,0,0,49,24,0,3.6317721109018115,0.11404815744572311,-1.0,49,49,2,2,0,0,0,49,49,0,3.859390093052191,0.0,-1.0,49,49,2,2,0,1,0,49,49,49,3.8941826312961383,1.3778356229041528,0.0,49,0,1,0,0,1,0,49,18,0,3.442265994604207,0.9997265924578855,-1.0,49,49,2,2,0,1,0,49,34,0,3.4933218771668346,0.8842689846194415,-1.0,49,49,2,2,0,1,0,49,78,0,3.471998789776332,1.3169928446418449,-1.0,49,49,2,2,0,1,0,50,49,0,3.6282037268218152,0.8925430841176352,-1.0,49,49,2,2,0,1,0,49,19,49,3.3859557860521754,1.4250155650543865,0.0,49,0,1,0,0,0,0,49,0,0,3.652600782478364,-1.0,-1.0,49,0,1,0
0,0,0,0,49,1,0,3.6743930170910417,0.6657394981588939,-1.0,49,49,2,2,6.06,6.06,5.03,6.05,s09,0,0,0,50,49,0,3.8084604479384616,0.0,-1.0,49,49,2,2,0,0,0,50,49,0,3.6722538703499685,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.719183282919039,0.0,-1.0,49,49,2,2,0,1,0,49,49,0,3.6751445535336797,0.9882282668809742,-1.0,49,49,2,2,0,1,0,49,95,0,3.7466876017037793,0.7988192943998559,-1.0,49,49,2,2,0,1,0,50,66,0,3.812504917776473,0.2977395315911035,-1.0,49,49,2,2,0,1,0,50,78,0,3.9068727788701123,0.8694511372229586,-1.0,49,49,2,2,0,1,0,50,98,0,3.644560225658377,1.5420661645852718,-1.0,49,49,2,2,0,0,0,50,49,0,3.5915379720867744,0.0,-1.0,49,49,2,2,0,0,0,49,49,0,3.6264821387236306,0.0,-1.0,49,49,2,2,0,1,0,49,95,0,3.751809937743416,0.4110043452076764,-1.0,49,49,2,2,0,1,0,49,95,0,3.711680450003333,0.9867372014423059,-1.0,49,49,2,2,0,1,0,49,30,0,3.8764251997699435,1.3829569312830952,-1.0,49,49,2,2
