channel_O2_second_der,channel_O2_first_der,channel_O2_wvlt_gamma,channel_FC6_PL_1ch,channel_O2_Hig,channel_FC6_mean,channel_O2_samp_entropy,channel_O2_power_35_45_abs,channel_FC6_lyap_r,channel_AF4_power_12_25_abs,channel_T8_lyap_r,channel_FC6_power_8_12_abs,channel_O1_PE,channel_F7_petrosyan,channel_AF3_freq_std_theta,channel_P8_power_12_25_abs,channel_F4_power_8_12_abs,channel_T7_PL_1ch,channel_T8_spec_entropy,channel_F7_PE_2,channel_P8_PE,channel_F7_power_12_25_abs,channel_F7_PL_1ch,channel_F7_power_4_8_abs,channel_P8_power_8_12_abs,channel_F4_Katz,channel_P8_PE_2,channel_AF4_power_8_12_abs,channel_O2_power_4_8_abs,channel_T7_power_4_8_abs,channel_FC6_power_4_8_abs,channel_F4_power_4_8_abs,channel_T7_PE_2,channel_O2_spec_entropy,channel_FC5_median,channel_O1_spec_entropy,channel_F3_lyap_r,channel_FC5_PE,channel_F4_first_der,channel_FC6_freq_mean_alpha,channel_O1_lyap_r,channel_F7_Katz,channel_T7_PE,channel_FC6_power_35_45_abs,channel_F4_PL_1ch,channel_O2_freq_std_alpha,channel_T8_PE_2,channel_O2_freq_mean_beta,channel_O2_lyap_r,channel_F7_power_35_45_abs,channel_FC6_median,arousal
4.445104661785979,3.319834495822509,77621.24879532735,9,1.5851973904535932,-0.0004774635549730372,0.10878023869633098,0.16369882662260832,0.04656914212649935,0.2792104265777413,0.044075864687898175,0.1609040299538574,3.825777842091701,1.0164737403051312,0.0004885870430251544,0.3420082444010095,0.13811042644617333,82,9.871321299205462,0.7030957575790111,3.8262773719037217,0.4140217982429212,54,0.14706673431251738,0.18470912070337792,4.059404438626592,0.8284929613341876,0.19760469248663295,0.2851541942584484,0.15839172107096694,0.18585932339695813,0.12965662379743578,0.5430059987112683,3.4663072043493663,-0.058083722668281434,9.710430113527652,0.029615677599883837,3.8361395003345,2.5202930069192244,0.003370524940685546,0.04865304249569896,2.68232071342522,3.8302170932543653,0.2936788658636543,8,1.0114478244639027,0.4970148644278835,0.487790454536952,0.0019553039834225828,0.31361064434566377,0.0436756616085755,2.99
4.4943518109286265,3.526592609382928,63237.573190412266,86,1.6317055238299656,-0.09372259071854784,0.1998182995167368,0.11581712100531548,0.04694826441599919,0.4365797559985283,0.04625992541922665,0.17727860867492468,3.9133142276600426,1.0151430406728996,0.0005927577825732435,0.3488996188454038,0.15536178414294666,87,9.815780439776226,1.090310652990769,3.9370815014908467,0.34927165170863445,49,0.2362352664067076,0.17843997937338604,4.3464703420735535,0.17296213512034206,0.1812650766411361,0.3638530255925646,0.24342123262288104,0.2201942174044204,0.16843780869239214,1.5549244538639009,4.80359158940317,0.09183874209409072,9.635405121363133,0.04523830575154248,3.9076954715285774,2.581706103501098,0.013538082104248915,0.049590507933968006,3.38468901984375,3.791059355704492,0.19833511647290492,38,0.5566058679828358,1.4669221652865976,0.3895153117382155,0.005962038876717408,0.2372757575290609,-0.08746345638456825,2.71
4.934568220293327,3.746760719248954,92000.35630188863,11,1.5527561744997609,-0.08554048154032645,0.1923992500525504,0.11892173936507013,0.04682433551415468,0.3126179939174133,0.04093344797167855,0.18607970805592247,3.866351720542149,1.0162766212579373,0.000434534788580582,0.31168053743438834,0.18283106357605666,49,9.97595024444368,0.9970762670949804,3.864012072666037,0.31289419758113524,53,0.22273769253335585,0.1851748398140264,3.5643972515355618,1.6451963295579426,0.18538527840445307,0.3271276562424496,0.22404684920413928,0.22405132385529108,0.22639834845407344,0.0,5.0367985352088365,0.056176210976539326,9.617192208182404,0.030652799543919626,3.674628104783612,2.5860636956205685,0.008110298680567469,0.047162006761794766,3.2768697234244817,3.9007878926007598,0.2766730366147005,54,0.829331429479053,1.2980478579031378,0.5410452436807667,0.012470614282708358,0.27765791858486283,-0.10969001537536284,1.95
4.602117984912328,3.4223512045743663,68691.39141474155,49,1.5621447261510824,-0.018077495617242898,0.22765254799780954,0.14269122680135635,0.044464260922338746,0.37057922022516976,0.04367088402124282,0.16647760942695208,3.963014126799823,1.0159705680869502,0.00039551569395150735,0.3344921854069519,0.15080491145293273,34,9.798161747712221,0.0,3.8589145342629902,0.3412907885947166,49,0.2519189229185088,0.18215264760942346,3.9730938257830286,0.9893251948361848,0.17313496022815067,0.2991055433084321,0.2482264597623491,0.2421867005382306,0.16949140859895465,1.2302687815801443,4.490898083131353,0.01310743847605078,9.453206773735687,0.043960289309795744,3.897836780323317,3.045162666924572,0.0056781107668940935,0.048346454398076416,3.850968079582058,3.9304613283172567,0.26816881299904705,83,0.7467273209491933,1.5319568374746422,0.41707327171795305,0.010327717295863929,0.2279537830665893,0.02907624555300942,4.18
4.434604029985327,3.4907615643407097,55381.20061229702,49,1.6248923856033268,0.0102588433291003,0.17680896631536622,0.13531533556156025,0.04182575917887196,0.28368105425718393,0.044993047427414105,0.1566586073242197,3.8613848155236017,1.0161779634261952,0.00028204034254604497,0.28189964261427103,0.15839015258811653,0,9.715834545952712,1.6744767958028737,3.8726673573470713,0.4048162757700284,70,0.1484782490966515,0.15949449749695066,3.0472239699882966,0.6475311454244393,0.1562585052595393,0.3360140783410531,0.1738035951665259,0.19778063092208045,0.20940034210037967,-1.0,3.138217589880595,0.08426648999479025,9.708859706403135,0.041872011987786416,3.8959492977282735,2.3117618918126417,0.008779237481432521,0.0491813294869617,3.5916160664466754,3.8059418076031113,0.26308185771659004,49,0.4988467243382158,1.5251988107535108,0.371240348729473,0.0033947382475199165,0.3123412170399567,0.054478154746111895,3.17
6.1766507056900135,5.572295297256807,88902.12727287403,65,1.7793405049896354,0.03970739990664258,0.13236755925412416,0.11268885480229482,0.04458568132013317,0.4522864916400898,0.03870085477828975,0.15534268591680814,3.859861368082985,1.0167148548743763,0.0002419267148229024,0.225864271672566,0.1690277752947946,93,9.976357116719301,1.4230894477049842,3.9172105352632682,0.2269975025944619,28,0.228367329133849,0.15512787579638398,4.123821954569551,0.8483616761551055,0.1894279801032096,0.3801978648697726,0.2259491477709899,0.2294049876616709,0.21727519367869805,0.991195170461328,2.609224900522351,-0.0011746432940231144,9.831684371626652,0.03082883770966916,3.9096367407964094,2.3590873510975,0.0046044594739427114,0.04168301841668909,3.53470880412208,3.8616754078070032,0.3891319483658008,56,0.7465577399631037,0.9957570495061538,0.3880551935029707,0.005639147340205424,0.3884800345320973,0.009125265513800107,6.81
4.117488050567202,3.319466302282335,46587.9562522492,0,1.6419677250919082,0.024539891440962386,0.18791746281126329,0.12779949855290995,0.04571771487257538,0.2603027403593459,0.0472309237135981,0.1899617677193704,3.8244382875474487,1.0168328090966892,0.00011965630975801443,0.2305170442424749,0.1623386196008861,46,9.695661901200364,1.5305142651582009,3.8700963710928873,0.2634588935050768,54,0.22582335278314944,0.15984063536337428,3.752476212397184,1.530507584031546,0.16929008254318012,0.31005111925081313,0.20526874910568804,0.1675691535774025,0.2336214018945756,1.414956722763657,2.7956780000273445,0.007980442670642282,9.600285117099569,0.044297600778422035,3.924814138363878,2.244942301491064,0.0001590291499923726,0.05044984620316585,3.925018469913044,3.9540550925811364,0.18132138267381864,49,0.4438663839213831,1.8482687762328132,0.3073752948462865,0.006860271083904298,0.3508584012114874,0.0242287521274036,2.46
4.4304719984240375,3.463042404347002,69455.55509468238,13,1.5896723981743004,0.011449840151615895,0.10416755640530327,0.16480028345143416,0.04607122751106902,0.3886472861040439,0.040215455230913584,0.1519371576431085,3.8423681296770495,1.0162864834329366,0.0008401515974940571,0.442179001220769,0.15819825256708153,62,9.945818660331025,0.0,3.7701136942941607,0.4445037803464133,49,0.1284621378072382,0.1538506948615699,3.5861996830714236,1.1848727921469326,0.16554248980989444,0.3071979072033621,0.1692270759311687,0.1835706525431348,0.19892006036761334,0.9015198220931786,2.9625779507152794,0.02858388572256887,9.765533090698543,0.048259098592775364,3.880935691930663,2.2402128237123304,0.01566176773134448,0.04522935716729407,3.7597862637404,3.86153146800798,0.34579404650908396,32,0.7321765714544726,0.0,0.4449912463848719,0.004996702724829806,0.2953678902453836,-0.0017472665275809485,7.23
4.632530667491883,3.349735687007013,90606.85485977434,17,1.50135059624448,-0.10757901261920397,0.12367200960804825,0.1251053369604896,0.04815228801024592,0.3887677560971027,0.04268990943306365,0.16113092837064988,3.8269849995513625,1.0160298535068868,0.00029373323720396135,0.37817641313554623,0.18184159373813447,49,9.8515255272049,1.5790188531082916,3.847960260333864,0.4554261381919519,87,0.1925859503935149,0.15716135986707605,4.020268330257846,1.9929155003743284,0.15732096829776954,0.3643718100331248,0.15504893294717875,0.1905638804959507,0.2027086418698876,0.0,5.931441893369766,0.0640426853837539,9.749360363225234,0.024030651757627832,3.8443810617226233,2.557680229401881,0.003378351077463404,0.04831546948368396,3.5430327205440517,3.85871346573451,0.22193498076272533,13,1.1669847804521447,1.2265444055917003,0.4674107476872159,0.01894719654456129,0.1817175887488165,-0.11734292946655422,7.17
8.125155539976658,7.1870758928628815,193107.6779724393,0,1.6965457835248128,0.1028049234578894,0.2343974005767464,0.10609092897388307,0.04163860898268845,0.1732689283635174,0.03633838053669148,0.17237905360426614,3.8309847061271634,1.0178316582035505,0.0003521045544974574,0.17582975286529334,0.17123113668456014,58,,1.3838563242036566,3.913232873119453,0.17684654579929895,22,0.2260476388173417,0.17121252805560355,3.692079842148418,1.8481461172348173,0.17153686218855765,0.3565973434306452,0.2295222409982661,0.22178948492602266,0.2300607325468095,0.7585492120213442,3.995105195052112,0.09082617025796624,9.769582327346132,0.0239942753349326,3.7733955447192575,2.4151811611234053,0.016826667056564673,0.04824566088224723,3.4831974302203115,3.818371157091971,0.4376167575956016,68,0.8612625156505743,-1.0,0.5839168324104878,0.007802669625533112,0.4247464312032951,0.046552158812084736,8.26
7.901781634928078,7.115421554221418,163158.28010547016,86,1.7011658206031948,0.061985322248126785,0.29239511937268825,0.12562927665988466,0.04618432683155955,0.296422063134938,0.03768500175585743,0.15694313175217545,3.898651374367037,1.0172204148657231,0.0005294766434809945,0.2766236714888769,0.15860119180974344,50,9.924486642318794,1.5055657030721592,3.8893714397824484,0.2683877954990961,48,0.2239284437506673,0.16474213309798588,3.5421678972259985,0.0,0.1581234912693491,0.3356941980601161,0.2051836465109512,0.2271713569647961,0.2187289607407538,0.6425376385034179,4.522210600451726,0.09901796380251048,9.736390033031,0.032720334178733976,3.8450395410945535,2.570540803423478,0.012638084680511157,0.04824563811596182,3.4858127835608763,3.877978389687544,0.34620923285506505,38,1.0968505242002649,1.2846086768297151,0.5957657772505692,0.013856598368862194,0.3442581074936755,0.06252009194987812,9.0
5.113664267439017,4.028839603966702,94896.47499381805,49,1.5549409740267972,-0.07283911649133877,0.10308099116391843,0.09457431045142016,0.04701892110638159,0.3074598922169248,0.046271784502760836,0.16521954082564394,3.8803848530064897,1.0162963449523117,0.00020512519854254242,0.3069913176583495,0.16543430117043825,36,9.889502648932034,0.4309487620744993,3.892166506246499,0.3070180363442688,17,0.23972209891154894,0.16694279989531238,3.893269177654137,1.4403698537357859,0.16571804469465534,0.33862139951377473,0.23996645159347976,0.2382489972808628,0.2368579335158525,0.9975121146474224,2.6278716032693903,0.046447547688813866,9.754174193821187,0.04473497625580417,3.8541022180987534,2.4310297421537155,0.002700716867549632,0.04745565652847294,3.65108221364872,3.8442013078600215,0.28400649639782993,0,0.9660842307913268,1.4181287564613536,0.5768323741587488,0.004948455913394119,0.2869901922881142,-0.021619247832036448,7.09
7.242358237896003,6.7809855480894194,105735.09338698618,49,1.8217096780502704,0.0039755705151990825,0.6501403899713656,0.09280171083735374,0.04650266582804519,0.3438179438801563,0.030828214560467825,0.15832950597263948,3.8191812141232098,1.0176118998104888,0.00015164520159329116,0.33286705810048034,0.1691755947790636,11,9.960087521114646,0.0,3.875713658683831,0.2888324452191289,50,0.22773025957233875,0.17212526617323065,3.7372722833902365,0.913119929839933,0.16464548064331114,0.3744492168240966,0.20688209874648456,0.191165464949208,0.1972950858033398,1.8765567840300144,5.6150613311284205,0.0016491818042106974,9.714809383548756,0.03881922855711812,3.9375792990210514,2.6728158082701605,0.004461231816054244,0.04354704262917496,4.2029273064502215,3.8957355708135695,0.2984061743039284,70,0.618585492061015,0.0,0.38464511428792697,0.010128753473146134,0.3103762160623244,0.031977069243254275,8.15
4.636329345662675,3.6853731667964715,59791.80858048048,47,1.6404997101835432,0.05785923950543712,0.18278471658202247,0.10412755908570047,0.043843611499719416,0.34245458762179554,0.03765163820752632,0.18063919763975453,3.921621238052096,1.016108863873691,0.00015929058905712258,0.34333468335708306,0.15515212630043965,34,9.891928242342463,1.5601337556110728,3.8107184795684304,0.3718320817039149,14,0.2028555118745116,0.17862512662152766,3.757678353197419,0.9420301798490146,0.18093222075704665,0.3735751017104997,0.23884107402313776,0.24484273614428845,0.19913232290323035,1.2634478555552902,3.167145161869855,0.03822878297553434,9.773821778494659,0.028588653008448917,3.92030087529751,2.4353495113425483,0.002551382021485973,0.048219976747842716,3.486182958563918,3.9029559975116648,0.232161764354752,49,0.6361654348106343,0.18991881438838512,0.3792333899202333,0.0067670948119110215,0.2698483947235539,0.05038675760206929,7.04
6.091835525021801,5.1626044072324815,97473.64857534577,9,1.6661992084162127,-0.0023964012697735037,0.20027941064851595,0.09892728166415726,0.04759128712173692,0.4847427156045549,0.041104823455475815,0.16615625675434084,3.929239080472275,1.016709938081252,0.0002457361555655672,0.36772920620046695,0.16121962726434766,73,9.912212995457061,-1.0,3.823135039858905,0.3602214601784441,0,0.19011466226862586,0.16785933374978493,4.3800073231671695,0.7777845625290061,0.1604813257461633,0.3656393520882523,0.19163814963010434,0.19051578177228887,0.20342316845901595,1.39086670158823,3.6243693725417496,0.04288517795973759,9.726416506023726,0.044630615334761835,3.930243495077892,2.5283308223768906,0.0053163533733453176,0.044338371042619534,3.596211348411084,3.9303689573096863,0.2645486049482645,28,0.6895973432759827,1.3978074531297064,0.4396600419706752,0.005735053366551846,0.2847022236805832,-0.04910419798688692,8.86
5.742531562409633,4.623503177136913,106455.10415392238,49,1.5805650150723851,-0.03117661756446672,0.06343866403947185,0.09641244859111857,0.0398836926410072,0.41571834872417146,0.0584113348971356,0.1418616492686089,3.8948189962553865,1.019056350014133,6.394920481993186e-05,0.39185062449753216,0.17679938766721676,11,10.349266162741314,-1.0,3.9354260517490594,0.403861839478274,0,0.19742169000486245,0.15702205851188775,3.5296921487069084,0.9558876406226656,0.1858160498383687,0.39072791142962987,0.19767681892748507,0.18691572890592006,0.20768356049708528,0.8996124966398387,3.091966147187165,-0.0395922489960987,9.96073716939256,0.02461801256452292,3.7892206749806263,3.346834368307736,0.006834120301635662,0.04613396861499428,3.2262595254085236,3.7992891379173135,0.2696787513302676,72,0.8859191849449926,0.20911756262386064,0.4693121290916972,-0.0001780619988077653,0.19564229184855586,0.027603807374845545,7.28
6.601172372285881,5.844409702060701,107576.69082941343,83,1.7223709533747424,0.038994545958436086,0.308587947555913,0.07686701590014895,0.045977633429649216,0.2532039277627252,0.04004131241848592,0.1646486317188655,3.867950588586989,1.0168229831556392,0.00011929527358654287,0.2343741299539372,0.15879728965246398,96,9.983609000418168,1.3805830664132823,3.909177516929497,0.24167100364297325,5,0.2393202202113247,0.1581530326754644,4.064879596344033,2.1989074759446092,0.16056292113445791,0.2589702131782099,0.23668272267384124,0.2334036540724889,0.23970536824402155,1.481509651836768,4.1228747974176345,0.041507468124816205,9.682546395549718,0.03937177909047972,3.7273989200749047,3.3316704873866314,0.002289803019366652,0.04411153291401102,3.3080354308237414,3.9196122259691184,0.3384856127722552,54,0.7554082748351796,0.991256744360525,0.4479556293573701,0.011244721998248036,0.3608507008134241,0.043449189109055014,7.35
4.868114609517964,3.949720625763223,71649.65416412735,64,1.6461676938842742,-0.04443603888256032,0.20016084948121088,0.06928234663006201,0.04711901361780958,0.3909900044854392,0.04779854981872679,0.1948802947122724,3.854709219897863,1.0156539780320477,0.00018180129409117902,0.3761553684374023,0.15750865894142985,49,9.96539994448627,1.4593925926685969,3.858057128377596,0.2979830743487045,72,0.2085168171249809,0.17455237729222556,3.733939589596669,0.0,0.14740690657902594,0.4765721353754524,0.1973633068256023,0.2019140056641544,0.2307504681550145,0.0,3.258566381759241,-0.06819687639062844,9.763819271019633,0.04271375102208076,3.861981514236406,2.480433566209694,0.007516111337351939,0.04705574951673812,2.816047505237782,3.87546529528958,0.2402013792299897,72,0.6180286568319509,0.9303673752656112,0.3643936082612089,0.0070579191795866044,0.29714195226515283,-0.013856845544550687,3.88
3.7777931932462105,2.905368716940233,35657.964905733796,49,1.6776697819374946,-0.017708163389179674,0.2209923417661364,0.13432150221109262,0.04216875799915238,0.29599291149028345,0.04090272376411835,0.1957549069686652,3.9075645374578185,1.015058541363547,0.00016733970608591434,0.2910012127560045,0.1880876334795176,88,9.734957838336374,0.964583063089838,3.9594098675518286,0.30368434512451586,84,0.24231548705445835,0.1786120842992391,4.150788507404791,1.9877933844694051,0.18722866547223094,0.3326802755786756,0.217185479540432,0.18680400238874,0.22365647965426025,0.9264006847291164,2.366982567852591,-0.011168469372057177,9.752053095409607,0.0414327353761907,3.785700568456023,2.3012070616201523,0.001778027017450889,0.04832815111131603,3.569863375763044,3.8583997785957878,0.17366218442624165,82,0.2637133476205816,1.4320464200349259,0.2087038052881081,0.002695107041743516,0.2677652741504297,-0.018735143801218657,1.36
